# 23 directories
# dir   1  /btl
# dir   2  /btl/char
# dir   3  /btl/common
# dir   4  /btl/cut_in
# dir   5  /btl/debug
# dir   6  /btl/eff
# dir   7  /btl/magic
# dir   8  /btl/map
# dir   9  /btl/prm
# dir  10  /fc
# dir  11  /item
# dir  12  /item/icon
# dir  13  /m
# dir  14  /m/misc
# dir  15  /m/misc/2D
# dir  16  /m/misc/etc
# dir  17  /menu
# dir  18  /menu/monsterbook
# dir  19  /menu/spirlink
# dir  20  /movie
# dir  21  /s
# dir  22  /s/lvd
# dir  23  /title
# fat_id	start	end	size	path
2614	181607424	181637812	30388	/s/S130404
2615	181638144	181662634	24490	/s/S130405
2616	181662720	181687673	24953	/s/S130406
2617	181687808	181693556	5748	/s/S130407
2618	181693952	181701125	7173	/s/S130408
2619	181701632	181743512	41880	/s/S130409
2620	181743616	181757823	14207	/s/S130410
2621	181757952	181775274	17322	/s/S130411
2622	181775360	181800930	25570	/s/S130412
2623	181800960	181844828	43868	/s/S130413
2624	181844992	181868083	23091	/s/S130501
2625	181868544	181884308	15764	/s/S130502
2626	181884416	181901131	16715	/s/S130503
2627	181901312	181911854	10542	/s/S130504
2628	181912064	181925109	13045	/s/S130505
2629	181925376	181936470	11094	/s/S130506
2630	181936640	181968076	31436	/s/S130507
2631	181968384	182010028	41644	/s/S130508
2632	182010368	182042375	32007	/s/S130509
2633	182042624	182044777	2153	/s/S130510
2634	182045184	182082230	37046	/s/S130511
2635	182082560	182115930	33370	/s/S130512
2636	182116352	182140517	24165	/s/S130513
2637	182140928	182184361	43433	/s/S130514
2638	182184448	182207487	23039	/s/S130515
2639	182207488	182235954	28466	/s/S130516
2640	182236160	182269103	32943	/s/S130517
2641	182269440	182302618	33178	/s/S130518
2642	182302720	182333282	30562	/s/S130519
2643	182333440	182358771	25331	/s/S130520
2644	182359040	182386453	27413	/s/S130521
2645	182386688	182419793	33105	/s/S130522
2646	182419968	182461396	41428	/s/S130523
2647	182461440	182477510	16070	/s/S130524
2648	182477824	182497592	19768	/s/S130525
2649	182497792	182531995	34203	/s/S130526
2650	182532096	182552742	20646	/s/S130527
2651	182553088	182586425	33337	/s/S130528
2652	182586880	182610170	23290	/s/S130529
2653	182610432	182641840	31408	/s/S130530
2654	182642176	182660628	18452	/s/S130531
2655	182661120	182669978	8858	/s/S130532
2656	182670336	182675922	5586	/s/S130533
2657	182675968	182687450	11482	/s/S130534
2658	182687744	182724003	36259	/s/S130535
2659	182724096	182751490	27394	/s/S130601
2660	182751744	182756419	4675	/s/S130602
2661	182756864	182799670	42806	/s/S130603
2662	182799872	182850043	50171	/s/S130604
2663	182850048	182885281	35233	/s/S130605
2664	182885376	182921653	36277	/s/S130606
2665	182921728	182929959	8231	/s/S130607
2666	182930432	182954322	23890	/s/S130608
2667	182954496	182968131	13635	/s/S130609
2668	182968320	182972202	3882	/s/S130610
2669	182972416	182995094	22678	/s/S130611
2670	182995456	183007936	12480	/s/S130612
2671	183008256	183032192	23936	/s/S130613
2672	183032320	183067619	35299	/s/S130614
2673	183067648	183096664	29016	/s/S130615
2674	183096832	183118400	21568	/s/S130616
2675	183118848	183135008	16160	/s/S130617
2676	183135232	183142189	6957	/s/S130618
2677	183142400	183167910	25510	/s/S130619
2678	183168000	183187178	19178	/s/S130620
2679	183187456	183213287	25831	/s/S130621
2680	183213568	183242333	28765	/s/S130622
2681	183242752	183263407	20655	/s/S130623
2682	183263744	183283791	20047	/s/S130624
2683	183284224	183319726	35502	/s/S130625
2684	183320064	183353665	33601	/s/S130626
2685	183353856	183360598	6742	/s/S130627
2686	183361024	183367289	6265	/s/S130628
2687	183367680	183376561	8881	/s/S130629
2688	183376896	183387474	10578	/s/S130630
2689	183387648	183393030	5382	/s/S130631
2690	183393280	183408836	15556	/s/S130701
2691	183409152	183448573	39421	/s/S130702
2692	183448576	183480270	31694	/s/S130703
2693	183480320	183509219	28899	/s/S130704
2694	183509504	183540266	30762	/s/S130705
2695	183540736	183555458	14722	/s/S130706
2696	183555584	183585604	30020	/s/S130707
2697	183585792	183615630	29838	/s/S130708
2698	183616000	183645494	29494	/s/S130709
2699	183645696	183659095	13399	/s/S130710
2700	183659520	183686341	26821	/s/S130711
2701	183686656	183705127	18471	/s/S130712
2702	183705600	183739369	33769	/s/S130713
2703	183739392	183765993	26601	/s/S130714
2704	183766016	183785672	19656	/s/S130715
2705	183785984	183800287	14303	/s/S130716
2706	183800320	183824905	24585	/s/S130717
2707	183825408	183838850	13442	/s/S130718
2708	183839232	183864228	24996	/s/S130719
2709	183864320	183885580	21260	/s/S130720
2710	183885824	183917180	31356	/s/S130721
2711	183917568	183934043	16475	/s/S130722
2712	183934464	183958493	24029	/s/S130723
2713	183958528	183968961	10433	/s/S130724
2714	183969280	183986346	17066	/s/S130725
2715	183986688	184015992	29304	/s/S130726
2716	184016384	184026767	10383	/s/S130727
2717	184027136	184043262	16126	/s/S130728
2718	184043520	184056433	12913	/s/S130729
2719	184056832	184070934	14102	/s/S130730
2720	184071168	184080820	9652	/s/S130731
2721	184080896	184106018	25122	/s/S130732
2722	184106496	184136229	29733	/s/S130733
2723	184136704	184143545	6841	/s/S130734
2724	184143872	184167191	23319	/s/S130735
2725	184167424	184198112	30688	/s/S130736
2726	184198144	184216810	18666	/s/S130737
2727	184217088	184243681	26593	/s/S130738
2728	184243712	184259655	15943	/s/S130739
2729	184260096	184264513	4417	/s/S140501
2730	184264704	184269626	4922	/s/S140502
2731	184269824	184290848	21024	/s/S140503
2732	184291328	184311125	19797	/s/S140504
2733	184311296	184324681	13385	/s/S140505
2734	184325120	184347132	22012	/s/S140506
2735	184347136	184373601	26465	/s/S140507
2736	184373760	184377991	4231	/s/S140508
2737	184378368	184384890	6522	/s/S140509
2738	184385024	184406435	21411	/s/S140510
2739	184406528	184412802	6274	/s/S140511
2740	184413184	184441160	27976	/s/S140512
2741	184441344	184472539	31195	/s/S140513
2742	184472576	184490830	18254	/s/S140514
2743	184491008	184504312	13304	/s/S140515
2744	184504320	184516143	11823	/s/S140516
2745	184516608	184533463	16855	/s/S140517
2746	184533504	184550428	16924	/s/S140518
2747	184550912	184595315	44403	/s/S140519
2748	184595456	184612953	17497	/s/S140520
2749	184613376	184625282	11906	/s/S140521
2750	184625664	184659965	34301	/s/S140522
2751	184659968	184683475	23507	/s/S140523
2752	184683520	184699006	15486	/s/S140524
2753	184699392	184723828	24436	/s/S140525
2754	184723968	184749248	25280	/s/S140526
2755	184749568	184763239	13671	/s/S140527
2756	184763392	184787843	24451	/s/S140528
2757	184787968	184792946	4978	/s/S140529
2758	184793088	184812266	19178	/s/S140530
2759	184812544	184825359	12815	/s/S140531
2760	184825856	184858825	32969	/s/S140532
2761	184859136	184883369	24233	/s/S140533
2762	184883712	184905619	21907	/s/S140534
2763	184905728	184930970	25242	/s/S140535
2764	184931328	184949789	18461	/s/S140536
2765	184950272	184974938	24666	/s/S140537
2766	184975360	184990596	15236	/s/S140538
2767	184990720	185024410	33690	/s/S140539
2768	185024512	185048276	23764	/s/S140540
2769	185048576	185065652	17076	/s/S140541
2770	185065984	185078040	12056	/s/S140542
2771	185078272	185107637	29365	/s/S140543
2772	185107968	185129140	21172	/s/S141401
2773	185129472	185138210	8738	/s/S141501
2774	185138688	185170446	31758	/s/S141502
2775	185170944	185194196	23252	/s/S141503
2776	185194496	185203392	8896	/s/S141504
2777	185203712	185224830	21118	/s/S141505
2778	185225216	185262563	37347	/s/S141506
2779	185262592	185286069	23477	/s/S141507
2780	185286144	185315273	29129	/s/S141508
2781	185315328	185327383	12055	/s/S141509
2782	185327616	185359615	31999	/s/S141510
2783	185359872	185386115	26243	/s/S141511
2784	185386496	185411535	25039	/s/S141512
2785	185411584	185432178	20594	/s/S141513
2786	185432576	185455627	23051	/s/S141514
2787	185456128	185464901	8773	/s/S141515
2788	185465344	185492583	27239	/s/S141516
2789	185492992	185510374	17382	/s/S141517
2790	185510400	185531078	20678	/s/S141518
2791	185531392	185548475	17083	/s/S141519
2792	185548800	185553458	4658	/s/S141520
2793	185553920	185580491	26571	/s/S141521
2794	185580544	185604749	24205	/s/S141522
2795	185605120	185610923	5803	/s/S141523
2796	185611264	185626952	15688	/s/S141524
2797	185627136	185647793	20657	/s/S141525
2798	185648128	185667926	19798	/s/S141526
2799	185668096	185680687	12591	/s/S141527
2800	185680896	185704106	23210	/s/S141528
2801	185704448	185716718	12270	/s/S141529
2802	185716736	185731220	14484	/s/S141530
2803	185731584	185763954	32370	/s/S141531
2804	185764352	185771120	6768	/s/S141532
2805	185771520	185801670	30150	/s/S141533
2806	185801728	185831030	29302	/s/S141534
2807	185831424	185840620	9196	/s/S141535
2808	185840640	185845996	5356	/s/S141536
2809	185846272	185854455	8183	/s/S141537
2810	185854464	185866493	12029	/s/S141538
2811	185866752	185871782	5030	/s/S141539
2812	185871872	185890886	19014	/s/S141540
2813	185891328	185914279	22951	/s/S141541
2814	185914368	185944571	30203	/s/S141542
2815	185944576	185984122	39546	/s/S141543
2816	185984512	186000966	16454	/s/S141544
2817	186001408	186037054	35646	/s/S141545
2818	186037248	186059799	22551	/s/S141546
2819	186060288	186116947	56659	/s/S141547
2820	186117120	186169495	52375	/s/S141548
2821	186169856	186244434	74578	/s/S141549
2822	186244608	186268329	23721	/s/S141601
2823	186268672	186284771	16099	/s/S141602
2824	186285056	186317395	32339	/s/S141603
2825	186317824	186346731	28907	/s/S141604
2826	186347008	186359250	12242	/s/S141605
2827	186359296	186390817	31521	/s/S141606
2828	186391040	186398251	7211	/s/S141607
2829	186398720	186416639	17919	/s/S141608
2830	186416640	186462711	46071	/s/S141609
2831	186462720	186485100	22380	/s/S141610
2832	186485248	186511772	26524	/s/S141611
2833	186511872	186525958	14086	/s/S141612
2834	186526208	186530251	4043	/s/S141613
2835	186530304	186543760	13456	/s/S141614
2836	186544128	186566316	22188	/s/S141801
2837	186566656	186583025	16369	/s/S141802
2838	186583040	186600898	17858	/s/S141803
2839	186600960	186611430	10470	/s/S141804
2840	186611712	186636089	24377	/s/S141805
2841	186636288	186645441	9153	/s/S141806
2842	186645504	186653537	8033	/s/S141807
2843	186653696	186674090	20394	/s/S141808
2844	186674176	186697174	22998	/s/S141809
2845	186697216	186724114	26898	/s/S141810
2846	186724352	186737562	13210	/s/S141811
2847	186737664	186766587	28923	/s/S141812
2848	186766848	186770637	3789	/s/S141813
2849	186770944	186791725	20781	/s/S141814
2850	186791936	186825945	34009	/s/S141815
2851	186826240	186853823	27583	/s/S141816
2852	186853888	186887588	33700	/s/S141817
2853	186887680	186903816	16136	/s/S141818
2854	186904064	186938553	34489	/s/S141819
2855	186938880	186965185	26305	/s/S141820
2856	186965504	186999081	33577	/s/S141821
2857	186999296	187018643	19347	/s/S141822
2858	187018752	187032660	13908	/s/S141823
2859	187033088	187052514	19426	/s/S141824
2860	187052544	187066697	14153	/s/S141825
2861	187066880	187074135	7255	/s/S141826
2862	187074560	187095218	20658	/s/S141827
2863	187095552	187130696	35144	/s/S141828
2864	187130880	187151388	20508	/s/S141829
2865	187151872	187170666	18794	/s/S141830
2866	187170816	187197537	26721	/s/S141831
2867	187197952	187209712	11760	/s/S141832
2868	187209728	187226871	17143	/s/S141833
2869	187227136	187250285	23149	/s/S141834
2870	187250688	187258833	8145	/s/S141835
2871	187258880	187275735	16855	/s/S141836
2872	187275776	187293909	18133	/s/S141837
2873	187294208	187328517	34309	/s/S141838
2874	187329024	187354388	25364	/s/S141839
2875	187354624	187379278	24654	/s/S141840
2876	187379712	187393581	13869	/s/S141901
2877	187394048	187416233	22185	/s/S141902
2878	187416576	187449717	33141	/s/S141903
2879	187449856	187482808	32952	/s/S141904
2880	187483136	187500352	17216	/s/S141905
2881	187500544	187508533	7989	/s/S141906
2882	187508736	187529942	21206	/s/S141907
2883	187530240	187537852	7612	/s/S141908
2884	187537920	187567763	29843	/s/S141909
2885	187568128	187604278	36150	/s/S141910
2886	187604480	187635629	31149	/s/S141911
2887	187635712	187680999	45287	/s/S141912
2888	187681280	187698191	16911	/s/S141913
2889	187698688	187729305	30617	/s/S141914
2890	187729408	187746973	17565	/s/S141915
2891	187747328	187765029	17701	/s/S141916
2892	187765248	187781661	16413	/s/S141917
2893	187782144	187812121	29977	/s/S141918
2894	187812352	187822093	9741	/s/S141919
2895	187822592	187849130	26538	/s/S141920
2896	187849216	187883407	34191	/s/S141921
2897	187883520	187909118	25598	/s/S141922
2898	187909120	187939985	30865	/s/S141923
2899	187940352	187977375	37023	/s/S141924
2900	187977728	187981537	3809	/s/S141925
2901	187981824	187989781	7957	/s/S141926
2902	187990016	188002883	12867	/s/S141927
2903	188003328	188037353	34025	/s/S141928
2904	188037632	188058953	21321	/s/S141929
2905	188059136	188090839	31703	/s/S141930
2906	188090880	188134898	44018	/s/S141931
2907	188134912	188154631	19719	/s/S141932
2908	188154880	188158129	3249	/s/S141933
2909	188158464	188174529	16065	/s/S141934
2910	188174848	188182729	7881	/s/S141935
2911	188183040	188224497	41457	/s/S141936
2912	188224512	188259605	35093	/s/S141937
2913	188259840	188286231	26391	/s/S141938
2914	188286464	188314838	28374	/s/S141939
2915	188315136	188343755	28619	/s/S141940
2916	188343808	188369825	26017	/s/S142101
2917	188369920	188380569	10649	/s/S142102
2918	188380672	188390405	9733	/s/S142103
2919	188390912	188410422	19510	/s/S142104
2920	188410880	188449528	38648	/s/S142105
2921	188449792	188463551	13759	/s/S142106
2922	188463616	188498929	35313	/s/S142201
2923	188498944	188549858	50914	/s/S142202
2924	188550144	188575578	25434	/s/S142203
2925	188575744	188603109	27365	/s/S142204
2926	188603392	188620368	16976	/s/S142205
2927	188620800	188638807	18007	/s/S142206
2928	188639232	188665409	26177	/s/S142207
2929	188665856	188692677	26821	/s/S142208
2930	188692992	188722330	29338	/s/S142209
2931	188722688	188757161	34473	/s/S142301
2932	188757504	188772655	15151	/s/S142302
2933	188772864	188791003	18139	/s/S142303
2934	188791296	188816867	25571	/s/S142304
2935	188816896	188835127	18231	/s/S142305
2936	188835328	188863720	28392	/s/S142306
2937	188864000	188889550	25550	/s/S142307
2938	188889600	188900211	10611	/s/S142308
2939	188900352	188923738	23386	/s/S142309
2940	188923904	188936129	12225	/s/S142310
2941	188936192	188948239	12047	/s/S142311
2942	188948480	188990491	42011	/s/S142312
2943	188990976	189010377	19401	/s/S142313
2944	189010432	189037507	27075	/s/S142314
2945	189037568	189046942	9374	/s/S142315
2946	189047296	189058447	11151	/s/S142316
2947	189058560	189065469	6909	/s/S142317
2948	189065728	189082121	16393	/s/S142318
2949	189082624	189096117	13493	/s/S142319
2950	189096448	189101595	5147	/s/S142320
2951	189102080	189128363	26283	/s/S142321
2952	189128704	189135337	6633	/s/S142322
2953	189135360	189157587	22227	/s/S142323
2954	189157888	189185777	27889	/s/S142324
2955	189186048	189188611	2563	/s/S142325
2956	189189120	189218710	29590	/s/S142326
2957	189218816	189225725	6909	/s/S142327
2958	189225984	189237201	11217	/s/S142328
2959	189237248	189254797	17549	/s/S142329
2960	189255168	189273696	18528	/s/S142330
2961	189274112	189305819	31707	/s/S142331
2962	189305856	189311858	6002	/s/S142332
2963	189312000	189337737	25737	/s/S142333
2964	189338112	189356783	18671	/s/S142334
2965	189357056	189374275	17219	/s/S142335
2966	189374464	189397325	22861	/s/S150401
2967	189397504	189403841	6337	/s/S150402
2968	189404160	189411222	7062	/s/S150403
2969	189411328	189429211	17883	/s/S150404
2970	189429248	189455714	26466	/s/S150405
2971	189455872	189471119	15247	/s/S150406
2972	189471232	189491969	20737	/s/S150407
2973	189492224	189497281	5057	/s/S150408
2974	189497344	189528334	30990	/s/S150409
2975	189528576	189536950	8374	/s/S150410
2976	189537280	189562210	24930	/s/S150411
2977	189562368	189586554	24186	/s/S150412
2978	189586944	189607540	20596	/s/S150413
2979	189607936	189634074	26138	/s/S150414
2980	189634560	189663317	28757	/s/S150415
2981	189663744	189692255	28511	/s/S150416
2982	189692416	189713967	21551	/s/S150417
2983	189714432	189744480	30048	/s/S150418
2984	189744640	189768573	23933	/s/S150419
2985	189768704	189799447	30743	/s/S150420
2986	189799936	189804997	5061	/s/S150421
2987	189805056	189836147	31091	/s/S150422
2988	189836288	189844647	8359	/s/S150423
2989	189844992	189879030	34038	/s/S150424
2990	189879296	189913603	34307	/s/S150425
2991	189914112	189935999	21887	/s/S150426
2992	189936128	189945639	9511	/s/S150427
2993	189945856	189959834	13978	/s/S150428
2994	189960192	189980316	20124	/s/S150429
2995	189980672	189995931	15259	/s/S150430
2996	189996032	190021078	25046	/s/S150431
2997	190021120	190034066	12946	/s/S150432
2998	190034432	190051496	17064	/s/S150701
2999	190051840	190056006	4166	/s/S150702
3000	190056448	190066381	9933	/s/S150703
3001	190066688	190082734	16046	/s/S150704
3002	190083072	190106484	23412	/s/S150705
3003	190106624	190127345	20721	/s/S150706
3004	190127616	190148264	20648	/s/S150707
3005	190148608	190167898	19290	/s/S150708
3006	190168064	190191488	23424	/s/S150709
3007	190191616	190204546	12930	/s/S150710
3008	190204928	190215864	10936	/s/S150711
3009	190216192	190236507	20315	/s/S150712
3010	190236672	190258174	21502	/s/S150713
3011	190258176	190280429	22253	/s/S150714
3012	190280704	190301509	20805	/s/S150715
3013	190301696	190321093	19397	/s/S150716
3014	190321152	190344706	23554	/s/S150717
3015	190345216	190361519	16303	/s/S150718
3016	190361600	190386169	24569	/s/S150719
3017	190386176	190411402	25226	/s/S150720
3018	190411776	190431350	19574	/s/S150721
3019	190431744	190439531	7787	/s/S150722
3020	190439936	190447834	7898	/s/S150723
3021	190448128	190459108	10980	/s/S150724
3022	190459392	190472520	13128	/s/S150725
3023	190472704	190485468	12764	/s/S150726
3024	190485504	190506722	21218	/s/S150727
3025	190507008	190530028	23020	/s/S151201
3026	190530048	190546651	16603	/s/S151202
3027	190546944	190573160	26216	/s/S151203
3028	190573568	190588902	15334	/s/S151204
3029	190588928	190603533	14605	/s/S151205
3030	190603776	190609883	6107	/s/S151206
3031	190609920	190632936	23016	/s/S151207
3032	190632960	190655403	22443	/s/S151208
3033	190655488	190681382	25894	/s/S151209
3034	190681600	190695544	13944	/s/S151210
3035	190695936	190708822	12886	/s/S151211
3036	190709248	190721005	11757	/s/S151212
3037	190721024	190744673	23649	/s/S151213
3038	190745088	190760270	15182	/s/S151214
3039	190760448	190781871	21423	/s/S151215
3040	190781952	190809111	27159	/s/S151216
3041	190809600	190843073	33473	/s/S151217
3042	190843392	190861665	18273	/s/S151218
3043	190861824	190875314	13490	/s/S151219
3044	190875648	190887599	11951	/s/S151220
3045	190887936	190916104	28168	/s/S151221
3046	190916608	190919862	3254	/s/S151222
3047	190920192	190941410	21218	/s/S151223
3048	190941696	190947806	6110	/s/S151224
3049	190947840	190952015	4175	/s/S151225
3050	190952448	190954983	2535	/s/S151226
3051	190955008	190958239	3231	/s/S151227
3052	190958592	190961816	3224	/s/S151228
3053	190962176	190966416	4240	/s/S151229
3054	190966784	190981860	15076	/s/S151230
3055	190982144	191004636	22492	/s/S151231
3056	191004672	191037145	32473	/s/S151301
3057	191037440	191066856	29416	/s/S151302
3058	191067136	191073663	6527	/s/S151303
3059	191073792	191080888	7096	/s/S151304
3060	191080960	191087656	6696	/s/S151305
3061	191088128	191106170	18042	/s/S151306
3062	191106560	191124811	18251	/s/S151307
3063	191124992	191144628	19636	/s/S151308
3064	191144960	191160270	15310	/s/S151309
3065	191160320	191174561	14241	/s/S151310
3066	191174656	191179269	4613	/s/S151311
3067	191179776	191196851	17075	/s/S151312
3068	191197184	191215577	18393	/s/S151313
3069	191215616	191243384	27768	/s/S151314
3070	191243776	191255466	11690	/s/S151315
3071	191255552	191267315	11763	/s/S151316
3072	191267328	191296434	29106	/s/S151317
3073	191296512	191310336	13824	/s/S151318
3074	191310336	191323236	12900	/s/S151319
3075	191323648	191351249	27601	/s/S151320
3076	191351296	191365438	14142	/s/S151321
3077	191365632	191388865	23233	/s/S151322
3078	191389184	191392781	3597	/s/S151323
3079	191393280	191397972	4692	/s/S151324
3080	191398400	191403228	4828	/s/S151325
3081	191403520	191423840	20320	/s/S151326
3082	191424000	191441622	17622	/s/S151327
3083	191441920	191463149	21229	/s/S151328
3084	191463424	191488329	24905	/s/S151329
3085	191488512	191501331	12819	/s/S160701
3086	191501824	191523014	21190	/s/S160702
3087	191523328	191550519	27191	/s/S160703
3088	191550976	191572025	21049	/s/S160704
3089	191572480	191585560	13080	/s/S160705
3090	191585792	191607164	21372	/s/S160706
3091	191607296	191628428	21132	/s/S160707
3092	191628800	191656915	28115	/s/S160708
3093	191656960	191667005	10045	/s/S160709
3094	191667200	191673903	6703	/s/S160710
3095	191674368	191690880	16512	/s/S160711
3096	191691264	191697086	5822	/s/S160712
3097	191697408	191720290	22882	/s/S160713
3098	191720448	191752067	31619	/s/S160714
3099	191752192	191778308	26116	/s/S160715
3100	191778816	191799173	20357	/s/S160716
3101	191799296	191818634	19338	/s/S160717
3102	191818752	191849543	30791	/s/S160718
3103	191849984	191877217	27233	/s/S160719
3104	191877632	191901312	23680	/s/S160720
3105	191901696	191928018	26322	/s/S160721
3106	191928320	191936938	8618	/s/S160722
3107	191937024	191960249	23225	/s/S160723
3108	191960576	191975868	15292	/s/S160724
3109	191975936	191989225	13289	/s/S160725
3110	191989248	191999959	10711	/s/S160726
3111	192000000	192005402	5402	/s/S160727
3112	192005632	192036959	31327	/s/S160728
3113	192037376	192070581	33205	/s/S160729
3114	192070656	192101606	30950	/s/S160730
3115	192101888	192120418	18530	/s/S160731
3116	192120832	192134843	14011	/s/S160732
3117	192135168	192140137	4969	/s/S161601
3118	192140288	192171736	31448	/s/S161602
3119	192172032	192180294	8262	/s/S161603
3120	192180736	192219197	38461	/s/S161604
3121	192219648	192231566	11918	/s/S161605
3122	192231936	192249303	17367	/s/S161606
3123	192249344	192261368	12024	/s/S161607
3124	192261632	192273474	11842	/s/S161608
3125	192273920	192291099	17179	/s/S161609
3126	192291328	192325948	34620	/s/S161610
3127	192326144	192344251	18107	/s/S161611
3128	192344576	192374040	29464	/s/S161612
3129	192374272	192409107	34835	/s/S161613
3130	192409600	192418866	9266	/s/S161614
3131	192419328	192443299	23971	/s/S161615
3132	192443392	192449722	6330	/s/S161616
3133	192450048	192466640	16592	/s/S161617
3134	192466944	192490944	24000	/s/S161618
3135	192491008	192518596	27588	/s/S161619
3136	192518656	192551793	33137	/s/S161620
3137	192551936	192561688	9752	/s/S161621
3138	192562176	192580358	18182	/s/S161622
3139	192580608	192600038	19430	/s/S161623
3140	192600064	192623780	23716	/s/S161624
3141	192624128	192655552	31424	/s/S161625
3142	192655872	192684019	28147	/s/S161626
3143	192684032	192713658	29626	/s/S161627
3144	192713728	192731101	17373	/s/S161628
3145	192731136	192744652	13516	/s/S161629
3146	192744960	192772952	27992	/s/S161630
3147	192773120	192794857	21737	/s/S161631
3148	192795136	192808475	13339	/s/S161632
3149	192808960	192829850	20890	/s/S161633
3150	192829952	192836514	6562	/s/S161634
3151	192836608	192845588	8980	/s/S161635
3152	192845824	192867200	21376	/s/S161701
3153	192867328	192869031	1703	/s/S161702
3154	192869376	192886422	17046	/s/S161703
3155	192886784	192891656	4872	/s/S161704
3156	192891904	192910820	18916	/s/S161705
3157	192910848	192921635	10787	/s/S161706
3158	192922112	192932390	10278	/s/S161707
3159	192932864	192963179	30315	/s/S161708
3160	192963584	192973977	10393	/s/S161709
3161	192974336	192993380	19044	/s/S161710
3162	192993792	193016449	22657	/s/S161711
3163	193016832	193023184	6352	/s/S161712
3164	193023488	193031647	8159	/s/S161713
3165	193031680	193041782	10102	/s/S161714
3166	193041920	193077586	35666	/s/S161715
3167	193077760	193101307	23547	/s/S161716
3168	193101312	193141712	40400	/s/S161717
3169	193141760	193149319	7559	/s/S161718
3170	193149440	193163768	14328	/s/S161719
3171	193163776	193196088	32312	/s/S161720
3172	193196544	193232858	36314	/s/S161721
3173	193232896	193248364	15468	/s/S161722
3174	193248768	193276960	28192	/s/S161723
3175	193277440	193289573	12133	/s/S171301
3176	193289728	193306979	17251	/s/S171302
3177	193307136	193340984	33848	/s/S171303
3178	193341440	193352597	11157	/s/S171304
3179	193352704	193372066	19362	/s/S171305
3180	193372160	193408568	36408	/s/S171306
3181	193409024	193416609	7585	/s/S171307
3182	193416704	193425337	8633	/s/S171308
3183	193425408	193437332	11924	/s/S171309
3184	193437696	193443602	5906	/s/S171310
3185	193443840	193467554	23714	/s/S171311
3186	193467904	193499853	31949	/s/S171401
3187	193500160	193516183	16023	/s/S171402
3188	193516544	193533681	17137	/s/S171403
3189	193533952	193539896	5944	/s/S171404
3190	193540096	193562444	22348	/s/S171405
3191	193562624	193573038	10414	/s/S171406
3192	193573376	193577632	4256	/s/S171407
3193	193577984	193616037	38053	/s/S171408
3194	193616384	193639518	23134	/s/S171409
3195	193639936	193661925	21989	/s/S171410
3196	193661952	193674050	12098	/s/S171411
3197	193674240	193713827	39587	/s/S171412
3198	193714176	193740043	25867	/s/S171413
3199	193740288	193768999	28711	/s/S171414
3200	193769472	193805242	35770	/s/S171415
3201	193805312	193862940	57628	/s/S171416
3202	193863168	193874235	11067	/s/S171417
3203	193874432	193911302	36870	/s/S171418
3204	193911808	193933994	22186	/s/S171419
3205	193934336	193959037	24701	/s/S171420
3206	193959424	193983451	24027	/s/S171421
3207	193983488	194012520	29032	/s/S171422
3208	194012672	194030148	17476	/s/S171423
3209	194030592	194054180	23588	/s/S171424
3210	194054656	194070959	16303	/s/S171425
3211	194071040	194094448	23408	/s/S171426
3212	194094592	194117188	22596	/s/S171427
3213	194117632	194133074	15442	/s/S171428
3214	194133504	194161112	27608	/s/S171701
3215	194161152	194190543	29391	/s/S171702
3216	194190848	194222987	32139	/s/S171703
3217	194223104	194247458	24354	/s/S171704
3218	194247680	194272274	24594	/s/S171705
3219	194272768	194314097	41329	/s/S171801
3220	194314240	194345692	31452	/s/S171802
3221	194345984	194354335	8351	/s/S171803
3222	194354688	194370242	15554	/s/S171804
3223	194370560	194376327	5767	/s/S171805
3224	194376704	194380695	3991	/s/S171806
3225	194380800	194386874	6074	/s/S171807
3226	194386944	194400081	13137	/s/S171808
3227	194400256	194438391	38135	/s/S171809
3228	194438656	194457253	18597	/s/S171810
3229	194457600	194484019	26419	/s/S171811
3230	194484224	194514548	30324	/s/S181201
3231	194514944	194548190	33246	/s/S181202
3232	194548224	194579989	31765	/s/S181203
3233	194580480	194624231	43751	/s/S181204
3234	194624512	194671747	47235	/s/S181205
3235	194672128	194679355	7227	/s/S181206
3236	194679808	194708922	29114	/s/S181207
3237	194708992	194717761	8769	/s/S181208
3238	194718208	194741269	23061	/s/S181209
3239	194741760	194755575	13815	/s/S181210
3240	194755584	194781163	25579	/s/S181211
3241	194781184	194800995	19811	/s/S181212
3242	194801152	194823111	21959	/s/S181213
3243	194823168	194831187	8019	/s/S181214
3244	194831360	194851068	19708	/s/S181215
3245	194851328	194873665	22337	/s/S181216
3246	194873856	194893275	19419	/s/S181217
3247	194893312	194923797	30485	/s/S181218
3248	194924032	194930567	6535	/s/S181219
3249	194930688	194937823	7135	/s/S181220
3250	194937856	194949851	11995	/s/S181221
3251	194950144	194967742	17598	/s/S181222
3252	194968064	194972169	4105	/s/S181223
3253	194972672	195000401	27729	/s/S181224
3254	195000832	195014259	13427	/s/S181225
3255	195014656	195040328	25672	/s/S181226
3256	195040768	195081807	41039	/s/S181227
3257	195082240	195115172	32932	/s/S181228
3258	195115520	195137893	22373	/s/S181229
3259	195138048	195165884	27836	/s/S181230
3260	195166208	195172637	6429	/s/S181231
3261	195172864	195181548	8684	/s/S181232
3262	195181568	195196280	14712	/s/S181232b
3263	195196416	195220350	23934	/s/S181233
3264	195220480	195230425	9945	/s/S181234
3265	195230720	195249052	18332	/s/S181235
